# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Jul 23 16:54:21 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: VISTA <i>ZYJHK</i><sub>s</sub> (Vegamag)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Zmag    Ymag    Jmag    Hmag    Ksmag
0.0015467 -1.00000 9.30103 1.4188711643 2.5317591421    1.418  1.301  3.9378  3.992    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.53e-13      0.00 7.784e-01 2.201e-01 2.606e-04 7.135e-05 6.489e-04 -1.000 1.480e-03 1.518 1.460 1.426 1.388 1.359 1.350
0.0015467 -1.00000 9.30103 1.4190196991 2.5317730460    1.419  1.320  3.9456  4.005    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-13      0.00 7.784e-01 2.201e-01 2.606e-04 7.136e-05 6.489e-04 -1.000 1.481e-03 1.471 1.453 1.423 1.393 1.371 1.363
0.0015467 -1.00000 9.30103 1.4190988541 2.5317804541    1.419  1.331  3.9499  4.010    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.94e-13      0.00 7.784e-01 2.201e-01 2.606e-04 7.136e-05 6.489e-04 -1.000 1.481e-03 1.442 1.447 1.419 1.393 1.374 1.367
0.0015467 -1.00000 9.30103 1.4191980362 2.5317897352    1.419  1.312  3.9388  3.985    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.82e-13      0.00 7.784e-01 2.201e-01 2.606e-04 7.136e-05 6.489e-04 -1.000 1.481e-03 1.491 1.438 1.404 1.368 1.340 1.331
0.0015467 -1.00000 9.30103 1.4192800522 2.5317974088    1.419  1.313  3.9278  3.939    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.29e-13      0.00 7.784e-01 2.201e-01 2.606e-04 7.136e-05 6.489e-04 -1.000 1.481e-03 1.486 1.378 1.340 1.292 1.253 1.243
0.0015467 -1.00000 9.30103 1.4194003344 2.5318086609    1.419  1.330  3.9158  3.876    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 7.784e-01 2.201e-01 2.606e-04 7.136e-05 6.490e-04 -1.000 1.481e-03 1.446 1.280 1.237 1.175 1.124 1.113
0.0015467 -1.00000 9.30103 1.4195737839 2.5318248827    1.419  1.344  3.9039  3.813    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-12      0.00 7.784e-01 2.201e-01 2.606e-04 7.136e-05 6.490e-04 -1.000 1.481e-03 1.409 1.190 1.142 1.064 0.998 0.987
0.0015467 -1.00000 9.30103 1.4198180437 2.5318477194    1.419  1.354  3.8919  3.756    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-12      0.00 7.784e-01 2.201e-01 2.606e-04 7.137e-05 6.490e-04 -1.000 1.481e-03 1.386 1.115 1.064 0.968 0.886 0.874
0.0015467 -1.00000 9.30103 1.4201505184 2.5318787890    1.420  1.360  3.8797  3.701    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-12      0.00 7.784e-01 2.201e-01 2.606e-04 7.137e-05 6.490e-04 -1.000 1.481e-03 1.371 1.052 0.998 0.883 0.781 0.768
0.0015467 -1.00000 9.30103 1.4205639362 2.5319173995    1.420  1.364  3.8671  3.647    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-12      0.00 7.784e-01 2.202e-01 2.606e-04 7.138e-05 6.491e-04 -1.000 1.482e-03 1.360 0.995 0.936 0.801 0.678 0.664
0.0015467 -1.00000 9.30103 1.4210180044 2.5319597766    1.421  1.367  3.8544  3.593    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-12      0.00 7.783e-01 2.202e-01 2.606e-04 7.138e-05 6.491e-04 -1.000 1.482e-03 1.353 0.942 0.879 0.723 0.577 0.562
0.0015467 -1.00000 9.30103 1.4214627743 2.5320012557    1.421  1.368  3.8421  3.543    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-12      0.00 7.783e-01 2.202e-01 2.607e-04 7.139e-05 6.492e-04 -1.000 1.482e-03 1.349 0.897 0.828 0.654 0.484 0.468
0.0015467 -1.00000 9.30103 1.4218664169 2.5320388735    1.421  1.369  3.8311  3.498    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-12      0.00 7.783e-01 2.202e-01 2.607e-04 7.140e-05 6.492e-04 -1.000 1.483e-03 1.348 0.859 0.786 0.594 0.403 0.385
0.0015467 -1.00000 9.30103 1.4222207069 2.5320718716    1.422  1.368  3.8212  3.460    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-12      0.00 7.783e-01 2.202e-01 2.607e-04 7.140e-05 6.492e-04 -1.000 1.483e-03 1.351 0.830 0.751 0.546 0.335 0.315
0.0015467 -1.00000 9.30103 1.4225299358 2.5321006573    1.422  1.366  3.8124  3.427    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-12      0.00 7.783e-01 2.203e-01 2.607e-04 7.140e-05 6.493e-04 -1.000 1.483e-03 1.356 0.808 0.724 0.506 0.277 0.256
0.0015467 -1.00000 9.30103 1.4228032827 2.5321260909    1.422  1.362  3.8044  3.399    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-12      0.00 7.783e-01 2.203e-01 2.607e-04 7.141e-05 6.493e-04 -1.000 1.483e-03 1.365 0.793 0.704 0.475 0.231 0.207
0.0015467 -1.00000 9.30103 1.4230639935 2.5321503382    1.423  1.358  3.7970  3.373    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-12      0.00 7.782e-01 2.203e-01 2.607e-04 7.141e-05 6.493e-04 -1.000 1.484e-03 1.376 0.782 0.688 0.450 0.190 0.164
0.0015467 -1.00000 9.30103 1.4233381748 2.5321758273    1.423  1.350  3.7896  3.351    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-12      0.00 7.775e-01 2.210e-01 2.615e-04 7.162e-05 6.512e-04 -1.000 1.484e-03 1.394 0.779 0.681 0.432 0.158 0.130
0.0015467 -1.00000 9.30103 1.4236626625 2.5322059786    1.423  1.340  3.7814  3.329    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-12      0.00 7.756e-01 2.229e-01 2.635e-04 7.217e-05 6.560e-04 -1.000 1.492e-03 1.421 0.783 0.679 0.420 0.130 0.098
0.0015467 -1.00000 9.30103 1.4240322113 2.5322402977    1.424  1.321  3.7727  3.313    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-12      0.00 7.702e-01 2.282e-01 2.694e-04 7.373e-05 6.699e-04 -1.000 1.528e-03 1.467 0.805 0.694 0.424 0.116 0.081
0.0015467 -1.00000 9.30103 1.4244492054 2.5322789983    1.424  1.297  3.7635  3.301    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-12      0.00 7.639e-01 2.345e-01 2.754e-04 7.534e-05 6.842e-04 -1.000 1.555e-03 1.528 0.841 0.724 0.443 0.116 0.076
0.0015467 -1.00000 9.30103 1.4248722792 2.5323182365    1.424  1.276  3.7552  3.289    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-12      0.00 7.566e-01 2.418e-01 2.809e-04 7.679e-05 6.970e-04 -1.000 1.583e-03 1.581 0.874 0.750 0.459 0.116 0.071
0.0015467 -1.00000 9.30103 1.4252945185 2.5323573707    1.425  1.263  3.7478  3.272    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-12      0.00 7.530e-01 2.454e-01 2.837e-04 7.753e-05 7.036e-04 -1.000 1.580e-03 1.613 0.888 0.758 0.457 0.100 0.051
0.0015467 -1.00000 9.30103 1.4254094362 2.5323680169    1.425  1.266  3.7463  3.263    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-12      0.00 7.525e-01 2.459e-01 2.840e-04 7.762e-05 7.044e-04 -1.000 1.587e-03 1.605 0.877 0.745 0.443 0.082 0.033
0.0015467 -1.00000 9.30103 1.4260970354 2.5324316764    1.426  1.296  3.7391  3.204    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-12      0.00 7.494e-01 2.490e-01 2.828e-04 7.944e-05 7.079e-04 -1.000 1.629e-03 1.530 0.787 0.648 0.336 -0.041 -0.094
0.0015467 -1.00000 9.30103 1.4267817736 2.5324950009    1.426  1.344  3.7343  3.138    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-12      0.00 7.460e-01 2.524e-01 2.669e-04 9.525e-05 7.100e-04 -1.000 1.629e-03 1.411 0.659 0.515 0.197 -0.193 -0.248
0.0015467 -1.00000 9.30103 1.4273499250 2.5325474904    1.427  1.388  3.7314  3.082    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-12      0.00 7.426e-01 2.558e-01 2.408e-04 1.259e-04 7.110e-04 -1.000 1.629e-03 1.301 0.543 0.396 0.073 -0.324 -0.380
0.0015467 -1.00000 9.30103 1.4279161692 2.5325997559    1.427  1.433  3.7289  3.028    3  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-12      0.00 7.390e-01 2.593e-01 2.215e-04 1.499e-04 7.117e-04 -1.000 1.629e-03 1.188 0.427 0.277 -0.050 -0.453 -0.510
0.0015467 -1.00000 9.30103 1.4284744263 2.5326512376    1.428  1.477  3.7267  2.975    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-12      0.00 7.359e-01 2.625e-01 2.100e-04 1.645e-04 7.122e-04 -1.000 1.629e-03 1.078 0.313 0.161 -0.169 -0.578 -0.636
0.0015467 -1.00000 9.30103 1.4290846586 2.5327074594    1.429  1.525  3.7245  2.918    3  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-12      0.00 7.328e-01 2.655e-01 2.020e-04 1.747e-04 7.126e-04 -1.000 1.629e-03 0.958 0.189 0.035 -0.298 -0.712 -0.771
0.0015467 -1.00000 9.30103 1.4297716618 2.5327706882    1.429  1.577  3.7220  2.856    3  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -5.65e-12      0.00 7.303e-01 2.681e-01 1.968e-04 1.815e-04 7.130e-04 -1.000 1.629e-03 0.828 0.054 -0.103 -0.439 -0.859 -0.919
0.0015467 -1.00000 9.30103 1.4304199219 2.5328302873    1.430  1.625  3.7197  2.799    3  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-12      0.00 7.285e-01 2.698e-01 1.938e-04 1.856e-04 7.135e-04 -1.000 1.629e-03 0.707 -0.070 -0.229 -0.569 -0.995 -1.056
0.0015467 -1.00000 9.30103 1.4311560392 2.5328978884    1.431  1.678  3.7171  2.736    3  0.000  0.358     0.00     0.00     0.00     0.00     0.00 -1 -8.15e-12      0.00 7.272e-01 2.712e-01 1.918e-04 1.883e-04 7.138e-04 -1.000 1.637e-03 0.574 -0.207 -0.369 -0.713 -1.146 -1.208
0.0015467 -1.00000 9.30103 1.4317414761 2.5329515947    1.431  1.721  3.7151  2.685    3  0.000  0.356     0.00     0.00     0.00     0.00     0.00 -1 -9.51e-12      0.00 7.264e-01 2.719e-01 1.908e-04 1.898e-04 7.138e-04 -1.000 1.659e-03 0.469 -0.316 -0.480 -0.828 -1.266 -1.329
0.0015467 -1.00000 9.30103 1.4323247671 2.5330050539    1.432  1.763  3.7129  2.634    3  0.000  0.355     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-11      0.00 7.259e-01 2.725e-01 1.902e-04 1.909e-04 7.136e-04 -1.000 1.629e-03 0.362 -0.426 -0.593 -0.943 -1.388 -1.451
0.0015467 -1.00000 9.30103 1.4328694344 2.5330549281    1.432  1.803  3.7109  2.586    3  0.000  0.354     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 7.256e-01 2.728e-01 1.898e-04 1.916e-04 7.135e-04 -1.000 1.649e-03 0.261 -0.529 -0.699 -1.053 -1.503 -1.567
0.0015467 -1.00000 9.30103 1.4333759546 2.5331012701    1.433  1.841  3.7089  2.540    3  0.000  0.354     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-11      0.00 7.254e-01 2.730e-01 1.895e-04 1.919e-04 7.134e-04 -1.000 1.653e-03 0.167 -0.627 -0.798 -1.155 -1.611 -1.676
0.0015467 -1.00000 9.30103 1.4338718653 2.5331466050    1.433  1.878  3.7070  2.496    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-11      0.00 7.253e-01 2.731e-01 1.894e-04 1.921e-04 7.133e-04 -1.000 1.629e-03 0.075 -0.721 -0.895 -1.255 -1.716 -1.782
0.0015467 -1.00000 9.30103 1.4343924522 2.5331941569    1.434  1.915  3.7050  2.451    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-11      0.00 7.253e-01 2.731e-01 1.894e-04 1.922e-04 7.133e-04 -1.000 1.641e-03 -0.018 -0.817 -0.993 -1.357 -1.823 -1.890
0.0015467 -1.00000 9.30103 1.4350420237 2.5332534350    1.434  1.963  3.7024  2.394    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-11      0.00 7.253e-01 2.731e-01 1.893e-04 1.923e-04 7.133e-04 -1.000 1.640e-03 -0.136 -0.940 -1.119 -1.485 -1.958 -2.026
0.0015467 -1.00000 9.30103 1.4355294704 2.5332978775    1.435  1.999  3.7004  2.350    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-11      0.00 7.253e-01 2.731e-01 1.893e-04 1.924e-04 7.132e-04 -1.000 1.640e-03 -0.226 -1.033 -1.214 -1.583 -2.061 -2.130
0.0015467 -1.00000 9.30103 1.4359676838 2.5333378016    1.435  2.029  3.6987  2.313    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-11      0.00 7.253e-01 2.731e-01 1.892e-04 1.924e-04 7.132e-04 -1.000 1.639e-03 -0.302 -1.111 -1.293 -1.666 -2.148 -2.217
0.0015467 -1.00000 9.30103 1.4363737106 2.5333747683    1.435  2.057  3.6972  2.279    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-11      0.00 7.253e-01 2.731e-01 1.892e-04 1.925e-04 7.132e-04 -1.000 1.639e-03 -0.372 -1.183 -1.368 -1.742 -2.229 -2.299
0.0015467 -1.00000 9.30103 1.4368119240 2.5334146384    1.436  2.084  3.6957  2.246    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-11      0.00 7.253e-01 2.731e-01 1.892e-04 1.925e-04 7.132e-04 -1.000 1.639e-03 -0.439 -1.252 -1.438 -1.815 -2.305 -2.376
0.0015467 -1.00000 9.30103 1.4373449087 2.5334630935    1.436  2.112  3.6941  2.211    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-11      0.00 7.253e-01 2.731e-01 1.891e-04 1.926e-04 7.132e-04 -1.000 1.638e-03 -0.511 -1.326 -1.514 -1.893 -2.388 -2.459
0.0015467 -1.00000 9.30103 1.4375382662 2.5334806619    1.436  2.118  3.6938  2.204    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-11      0.00 7.253e-01 2.731e-01 1.891e-04 1.926e-04 7.132e-04 -1.000 1.638e-03 -0.526 -1.341 -1.530 -1.909 -2.405 -2.476
0.0015467 -1.00000 9.30103 1.4380437136 2.5335265612    1.437  2.075  3.6966  2.258    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-11      0.00 7.253e-01 2.731e-01 1.891e-04 1.927e-04 7.132e-04 -1.000 1.638e-03 -0.418 -1.230 -1.415 -1.791 -2.279 -2.349
0.0015467 -1.00000 9.30103 1.4382869005 2.5335486316    1.437  2.039  3.6989  2.304    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-11      0.00 7.253e-01 2.731e-01 1.891e-04 1.927e-04 7.132e-04 -1.000 1.638e-03 -0.328 -1.137 -1.319 -1.691 -2.173 -2.242
0.0015467 -1.00000 9.30103 1.4384658337 2.5335648651    1.437  2.010  3.7007  2.341    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-11      0.00 7.253e-01 2.731e-01 1.890e-04 1.927e-04 7.132e-04 -1.000 1.638e-03 -0.254 -1.060 -1.241 -1.610 -2.087 -2.156
0.0015467 -1.00000 9.30103 1.4387003183 2.5335861315    1.437  2.035  3.6993  2.310    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 7.253e-01 2.731e-01 1.890e-04 1.928e-04 7.132e-04 -1.000 1.637e-03 -0.317 -1.125 -1.307 -1.679 -2.159 -2.228
0.0015467 -1.00000 9.30103 1.4391169548 2.5336238983    1.438  2.076  3.6969  2.259    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-11      0.00 7.253e-01 2.731e-01 1.890e-04 1.928e-04 7.131e-04 -1.000 1.637e-03 -0.421 -1.232 -1.418 -1.792 -2.280 -2.350
0.0015467 -1.00000 9.30103 1.4395260811 2.5336609599    1.438  2.117  3.6945  2.209    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-11      0.00 7.253e-01 2.731e-01 1.890e-04 1.928e-04 7.131e-04 -1.000 1.637e-03 -0.522 -1.336 -1.524 -1.903 -2.396 -2.468
0.0015467 -1.00000 9.30103 1.4399206638 2.5336966811    1.438  2.157  3.6921  2.159    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-11      0.00 7.253e-01 2.731e-01 1.889e-04 1.929e-04 7.131e-04 -1.000 1.637e-03 -0.623 -1.440 -1.631 -2.013 -2.513 -2.585
0.0015467 -1.00000 9.30103 1.4402923584 2.5337303097    1.439  2.197  3.6897  2.110    3  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-11      0.00 7.253e-01 2.731e-01 1.889e-04 1.929e-04 7.131e-04 -1.000 1.636e-03 -0.721 -1.542 -1.735 -2.121 -2.627 -2.701
0.0015467 -1.00000 9.30103 1.4406490326 2.5337625606    1.439  2.236  3.6873  2.061    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-11      0.00 7.253e-01 2.731e-01 1.889e-04 1.930e-04 7.131e-04 -1.000 1.636e-03 -0.821 -1.643 -1.839 -2.229 -2.744 -2.818
0.0015467 -1.00000 9.30103 1.4409817457 2.5337926283    1.439  2.275  3.6848  2.012    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-11      0.00 7.253e-01 2.731e-01 1.888e-04 1.930e-04 7.131e-04 -1.000 1.636e-03 -0.918 -1.742 -1.942 -2.336 -2.858 -2.934
0.0015467 -1.00000 9.30103 1.4412903786 2.5338205056    1.439  2.313  3.6824  1.964    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-11      0.00 7.253e-01 2.731e-01 1.888e-04 1.931e-04 7.131e-04 -1.000 1.635e-03 -1.014 -1.841 -2.043 -2.442 -2.971 -3.048
0.0015467 -1.00000 9.30103 1.4415892363 2.5338474868    1.440  2.352  3.6799  1.916    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1 -9.54e-11      0.00 7.253e-01 2.731e-01 1.888e-04 1.931e-04 7.131e-04 -1.000 1.635e-03 -1.111 -1.942 -2.148 -2.550 -3.086 -3.162
0.0015467 -1.00000 9.30103 1.4418636560 2.5338722505    1.440  2.390  3.6774  1.868    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-10      0.00 7.252e-01 2.731e-01 1.888e-04 1.931e-04 7.131e-04 -1.000 1.635e-03 -1.206 -2.040 -2.250 -2.656 -3.197 -3.274
0.0015467 -1.00000 9.30103 1.4421288967 2.5338961755    1.440  2.429  3.6748  1.819    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-10      0.00 7.252e-01 2.731e-01 1.888e-04 1.932e-04 7.131e-04 -1.000 1.635e-03 -1.302 -2.140 -2.353 -2.763 -3.309 -3.388
0.0015467 -1.00000 9.30103 1.4423692226 2.5339178444    1.440  2.466  3.6723  1.771    3  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-10      0.00 7.252e-01 2.731e-01 1.887e-04 1.932e-04 7.130e-04 -1.000 1.635e-03 -1.395 -2.237 -2.453 -2.866 -3.419 -3.498
0.0015467 -1.00000 9.30103 1.4425975084 2.5339384201    1.440  2.503  3.6697  1.724    3  0.000  0.352     5.30     4.14     3.02     2.27     1.85  4 -1.68e-10      0.00 7.252e-01 2.731e-01 1.887e-04 1.932e-04 7.130e-04 -1.000 1.635e-03 -1.488 -2.333 -2.553 -2.970 -3.528 -3.608
0.0015467 -1.00000 9.30103 1.4428107738 2.5339576352    1.440  2.541  3.6672  1.677    3  0.000  0.352     5.84     4.51     3.28     2.47     2.01  4 -1.94e-10      0.00 7.252e-01 2.731e-01 1.887e-04 1.932e-04 7.130e-04 -1.000 1.634e-03 -1.581 -2.428 -2.652 -3.073 -3.636 -3.718
0.0015467 -1.00000 9.30103 1.4430099726 2.5339755770    1.440  2.577  3.6647  1.630    3  0.000  0.352     6.42     4.91     3.55     2.68     2.18  4 -2.22e-10      0.00 7.252e-01 2.731e-01 1.887e-04 1.933e-04 7.130e-04 -1.000 1.634e-03 -1.672 -2.521 -2.749 -3.174 -3.743 -3.826
0.0015467 -1.00000 9.30103 1.4431966543 2.5339923862    1.440  2.613  3.6621  1.584    3  0.000  0.352     7.06     5.34     3.85     2.91     2.36  4 -2.54e-10      0.00 7.252e-01 2.731e-01 1.887e-04 1.933e-04 7.130e-04 -1.000 1.634e-03 -1.763 -2.613 -2.845 -3.274 -3.849 -3.934
0.0015467 -1.00000 9.30103 1.4433712959 2.5340081068    1.440  2.649  3.6595  1.537    3  0.000  0.352     7.76     5.81     4.17     3.15     2.56  4 -2.92e-10      0.00 7.252e-01 2.731e-01 1.887e-04 1.933e-04 7.130e-04 -1.000 1.634e-03 -1.853 -2.705 -2.941 -3.374 -3.955 -4.042
0.0015467 -1.00000 9.30103 1.4435369968 2.5340230185    1.440  2.685  3.6569  1.491    3  0.000  0.352     8.53     6.32     4.52     3.42     2.78  4 -3.35e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.933e-04 7.130e-04 -1.000 1.634e-03 -1.944 -2.796 -3.037 -3.474 -4.061 -4.150
0.0015467 -1.00000 9.30103 1.4437253475 2.5340399637    1.440  2.729  3.6537  1.434    3  0.000  0.352     9.57     7.00     4.98     3.78     3.07  4 -3.95e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.933e-04 7.130e-04 -1.000 1.634e-03 -2.053 -2.905 -3.151 -3.594 -4.191 -4.282
0.0015467 -1.00000 9.30103 1.4438996315 2.5340556389    1.440  2.773  3.6504  1.377    3  0.000  0.352    10.73     7.75     5.49     4.17     3.39  4 -4.66e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.934e-04 7.130e-04 -1.000 1.634e-03 -2.161 -3.013 -3.264 -3.713 -4.319 -4.413
0.0015467 -1.00000 9.30103 1.4440323114 2.5340675693    1.440  2.808  3.6478  1.332    3  0.000  0.352    11.78     8.42     5.94     4.52     3.68  4 -5.33e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.934e-04 7.130e-04 -1.000 1.634e-03 -2.249 -3.099 -3.355 -3.809 -4.423 -4.520
0.0015467 -1.00000 9.30103 1.4441829920 2.5340811152    1.440  2.850  3.6446  1.276    3  0.000  0.352    13.18     9.30     6.54     4.98     4.05  4 -6.27e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.934e-04 7.130e-04 -1.000 1.633e-03 -2.355 -3.203 -3.464 -3.925 -4.549 -4.648
0.0015467 -1.00000 9.30103 1.4443241358 2.5340938008    1.439  2.893  3.6413  1.221    3  0.000  0.352    14.76    10.28     7.19     5.49     4.47  4 -7.38e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.934e-04 7.130e-04 -1.000 1.633e-03 -2.461 -3.308 -3.574 -4.040 -4.675 -4.777
0.0015467 -1.00000 9.30103 1.4444315434 2.5341034524    1.439  2.927  3.6387  1.176    3  0.000  0.352    16.17    11.15     7.77     5.94     4.83  3 -8.42e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.934e-04 7.130e-04 -1.000 1.633e-03 -2.547 -3.391 -3.662 -4.133 -4.776 -4.881
0.0015467 -1.00000 9.30103 1.4445517063 2.5341142482    1.439  2.967  3.6355  1.123    3  0.000  0.352    18.02    12.28     8.52     6.52     5.31  3 -9.84e-10      0.00 7.252e-01 2.731e-01 1.886e-04 1.934e-04 7.130e-04 -1.000 1.633e-03 -2.648 -3.490 -3.766 -4.243 -4.896 -5.004
0.0015467 -1.00000 9.30103 1.4446650743 2.5341244316    1.438  3.008  3.6323  1.069    3  0.000  0.352    20.10    13.53     9.35     7.16     5.83  3 -1.15e-09      0.00 7.252e-01 2.731e-01 1.886e-04 1.935e-04 7.130e-04 -1.000 1.633e-03 -2.750 -3.589 -3.870 -4.354 -5.017 -5.129
0.0015467 -1.00000 9.30103 1.4447715282 2.5341339924    1.438  3.049  3.6291  1.015    3  0.000  0.352    22.42    14.91    10.26     7.87     6.41  3 -1.35e-09      0.00 7.252e-01 2.731e-01 1.886e-04 1.935e-04 7.130e-04 -1.000 1.633e-03 -2.852 -3.687 -3.974 -4.464 -5.137 -5.253
0.0015467 -1.00000 9.30103 1.4448707104 2.5341428985    1.437  3.089  3.6258  0.962    3  0.000  0.352    24.99    16.42    11.25     8.64     7.04  3 -1.58e-09      0.00 7.252e-01 2.731e-01 1.885e-04 1.935e-04 7.130e-04 -1.000 1.633e-03 -2.952 -3.783 -4.076 -4.573 -5.257 -5.376
0.0015467 -1.00000 9.30103 1.4449614286 2.5341510434    1.437  3.128  3.6227  0.910    3  0.000  0.352    27.76    18.02    12.29     9.46     7.71  3 -1.83e-09      0.00 7.252e-01 2.731e-01 1.885e-04 1.935e-04 7.130e-04 -1.000 1.633e-03 -3.050 -3.877 -4.175 -4.678 -5.372 -5.495
0.0015467 -1.00000 9.30103 1.4450474977 2.5341587698    1.436  3.167  3.6196  0.859    3  0.000  0.352    30.83    19.78    13.44    10.36     8.44  3 -2.14e-09      0.00 7.252e-01 2.731e-01 1.885e-04 1.935e-04 7.130e-04 -1.000 1.633e-03 -3.148 -3.970 -4.274 -4.784 -5.487 -5.614
